SL,Division Code,Division Name,District Code,District Name,Upazilla Code,Upazilla Name,Union code,Union name,Total Population
351.,20,Chittagong,12,Brahmanbaria,85,Nabinagar,08,Ward No-08,6381
352.,20,Chittagong,12,Brahmanbaria,85,Nabinagar,09,Ward No-09,5699
353.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,01,Ward No-01,8476
354.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,02,Ward No-02,9571
355.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,03,Ward No-03,8716
356.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,04,Ward No-04,6147
357.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,05,Ward No-05,6753
358.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,06,Ward No-06,7134
359.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,07,Ward No-07,12995
360.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,08,Ward No-08,11286
361.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,09,Ward No-09,14923
362.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,10,Ward No-10,13468
363.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,11,Ward No-11,9788
364.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,12,Ward No-12,14177
365.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,13,Ward No-13,14856
366.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,14,Ward No-14,11186
367.,20,Chittagong,13,Chandpur,22,Chandpur Sadar,15,Ward No-15,9545
368.,20,Chittagong,13,Chandpur,45,Faridganj,01,Ward No-01,4128
369.,20,Chittagong,13,Chandpur,45,Faridganj,02,Ward No-02,3223
370.,20,Chittagong,13,Chandpur,45,Faridganj,03,Ward No-03,3646
371.,20,Chittagong,13,Chandpur,45,Faridganj,04,Ward No-04,5086
372.,20,Chittagong,13,Chandpur,45,Faridganj,05,Ward No-05,3327
373.,20,Chittagong,13,Chandpur,45,Faridganj,06,Ward No-06,2252
374.,20,Chittagong,13,Chandpur,45,Faridganj,07,Ward No-07,3175
375.,20,Chittagong,13,Chandpur,45,Faridganj,08,Ward No-08,4869
376.,20,Chittagong,13,Chandpur,45,Faridganj,09,Ward No-09,5384
377.,20,Chittagong,13,Chandpur,49,Hajiganj,01,Ward No-01,5995
378.,20,Chittagong,13,Chandpur,49,Hajiganj,02,Ward No-02,3834
379.,20,Chittagong,13,Chandpur,49,Hajiganj,03,Ward No-03,5627
380.,20,Chittagong,13,Chandpur,49,Hajiganj,04,Ward No-04,6462
381.,20,Chittagong,13,Chandpur,49,Hajiganj,05,Ward No-05,7834
382.,20,Chittagong,13,Chandpur,49,Hajiganj,06,Ward No-06,6377
383.,20,Chittagong,13,Chandpur,49,Hajiganj,07,Ward No-07,6641
384.,20,Chittagong,13,Chandpur,49,Hajiganj,08,Ward No-08,4723
385.,20,Chittagong,13,Chandpur,49,Hajiganj,09,Ward No-09,7518
386.,20,Chittagong,13,Chandpur,49,Hajiganj,10,Ward No-10,3536
387.,20,Chittagong,13,Chandpur,49,Hajiganj,11,Ward No-11,2555
388.,20,Chittagong,13,Chandpur,49,Hajiganj,12,Ward No-12,2790
389.,20,Chittagong,13,Chandpur,58,Kachua,01,Ward No-01,2721
390.,20,Chittagong,13,Chandpur,58,Kachua,02,Ward No-02,2952
391.,20,Chittagong,13,Chandpur,58,Kachua,03,Ward No-03,4255
392.,20,Chittagong,13,Chandpur,58,Kachua,04,Ward No-04,2544
393.,20,Chittagong,13,Chandpur,58,Kachua,05,Ward No-05,2695
394.,20,Chittagong,13,Chandpur,58,Kachua,06,Ward No-06,2984
395.,20,Chittagong,13,Chandpur,58,Kachua,07,Ward No-07,3240
396.,20,Chittagong,13,Chandpur,58,Kachua,08,Ward No-08,4394
397.,20,Chittagong,13,Chandpur,58,Kachua,09,Ward No-09,1239
398.,20,Chittagong,13,Chandpur,76,Matlab,01,Ward No-01,8854
399.,20,Chittagong,13,Chandpur,76,Matlab,02,Ward No-02,5429
400.,20,Chittagong,13,Chandpur,76,Matlab,03,Ward No-03,11470
401.,20,Chittagong,13,Chandpur,76,Matlab,04,Ward No-04,4722
402.,20,Chittagong,13,Chandpur,76,Matlab,05,Ward No-05,4892
403.,20,Chittagong,13,Chandpur,76,Matlab,06,Ward No-06,7818
404.,20,Chittagong,13,Chandpur,76,Matlab,07,Ward No-07,5250
405.,20,Chittagong,13,Chandpur,76,Matlab,08,Ward No-08,5939
406.,20,Chittagong,13,Chandpur,76,Matlab,09,Ward No-09,4912
407.,20,Chittagong,13,Chandpur,79,Matlab Uttar,01,Ward No-01,4695
408.,20,Chittagong,13,Chandpur,79,Matlab Uttar,02,Ward No-02,4350
409.,20,Chittagong,13,Chandpur,79,Matlab Uttar,03,Ward No-03,2531
410.,20,Chittagong,13,Chandpur,79,Matlab Uttar,04,Ward No-04,4011
411.,20,Chittagong,13,Chandpur,79,Matlab Uttar,05,Ward No-05,3414
412.,20,Chittagong,13,Chandpur,79,Matlab Uttar,06,Ward No-06,3485
413.,20,Chittagong,13,Chandpur,79,Matlab Uttar,07,Ward No-07,6059
414.,20,Chittagong,13,Chandpur,79,Matlab Uttar,08,Ward No-08,5148
415.,20,Chittagong,13,Chandpur,79,Matlab Uttar,09,Ward No-09,2998
416.,20,Chittagong,13,Chandpur,95,Shahrasti,01,Ward No-01,3326
417.,20,Chittagong,13,Chandpur,95,Shahrasti,02,Ward No-02,3412
418.,20,Chittagong,13,Chandpur,95,Shahrasti,03,Ward No-03,1939
419.,20,Chittagong,13,Chandpur,95,Shahrasti,04,Ward No-04,2699
420.,20,Chittagong,13,Chandpur,95,Shahrasti,05,Ward No-05,3076
421.,20,Chittagong,13,Chandpur,95,Shahrasti,06,Ward No-06,3358
422.,20,Chittagong,13,Chandpur,95,Shahrasti,07,Ward No-07,3730
423.,20,Chittagong,13,Chandpur,95,Shahrasti,08,Ward No-08,3626
424.,20,Chittagong,13,Chandpur,95,Shahrasti,09,Ward No-09,3121
425.,50,Rajshahi,70,Chapai Nawabganj,37,Gomastapur,01,Ward No-01,3611
426.,50,Rajshahi,70,Chapai Nawabganj,37,Gomastapur,02,Ward No-02,2626
427.,50,Rajshahi,70,Chapai Nawabganj,37,Gomastapur,03,Ward No-03,3601
428.,50,Rajshahi,70,Chapai Nawabganj,37,Gomastapur,04,Ward No-04,3271
429.,50,Rajshahi,70,Chapai Nawabganj,37,Gomastapur,05,Ward No-05,4196
430.,50,Rajshahi,70,Chapai Nawabganj,37,Gomastapur,06,Ward No-06,6170
431.,50,Rajshahi,70,Chapai Nawabganj,37,Gomastapur,07,Ward No-07,3918
432.,50,Rajshahi,70,Chapai Nawabganj,37,Gomastapur,08,Ward No-08,2903
433.,50,Rajshahi,70,Chapai Nawabganj,37,Gomastapur,09,Ward No-09,4645
434.,50,Rajshahi,70,Chapai Nawabganj,56,Nachole,01,Ward No-01,1344
435.,50,Rajshahi,70,Chapai Nawabganj,56,Nachole,02,Ward No-02,1057
436.,50,Rajshahi,70,Chapai Nawabganj,56,Nachole,03,Ward No-03,1823
437.,50,Rajshahi,70,Chapai Nawabganj,56,Nachole,04,Ward No-04,668
438.,50,Rajshahi,70,Chapai Nawabganj,56,Nachole,05,Ward No-05,2213
439.,50,Rajshahi,70,Chapai Nawabganj,56,Nachole,06,Ward No-06,1826
440.,50,Rajshahi,70,Chapai Nawabganj,56,Nachole,07,Ward No-07,5076
441.,50,Rajshahi,70,Chapai Nawabganj,56,Nachole,08,Ward No-08,2220
442.,50,Rajshahi,70,Chapai Nawabganj,56,Nachole,09,Ward No-09,1137
443.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,01,Ward No-01,16258
444.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,02,Ward No-02,11771
445.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,03,Ward No-03,18744
446.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,04,Ward No-04,9864
447.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,05,Ward No-05,12058
448.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,06,Ward No-06,13832
449.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,07,Ward No-07,6362
450.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,08,Ward No-08,7271
451.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,09,Ward No-09,9145
452.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,10,Ward No-10,11150
453.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,11,Ward No-11,10976
454.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,12,Ward No-12,8419
455.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,13,Ward No-13,15650
456.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,14,Ward No-14,15138
457.,50,Rajshahi,70,Chapai Nawabganj,66,Chapai Nawabganj Sadar,15,Ward No-15,14093
458.,50,Rajshahi,70,Chapai Nawabganj,88,Shibganj,01,Ward No-01,4031
459.,50,Rajshahi,70,Chapai Nawabganj,88,Shibganj,02,Ward No-02,4510
460.,50,Rajshahi,70,Chapai Nawabganj,88,Shibganj,03,Ward No-03,5569
461.,50,Rajshahi,70,Chapai Nawabganj,88,Shibganj,04,Ward No-04,4130
462.,50,Rajshahi,70,Chapai Nawabganj,88,Shibganj,05,Ward No-05,6417
463.,50,Rajshahi,70,Chapai Nawabganj,88,Shibganj,06,Ward No-06,4886
464.,50,Rajshahi,70,Chapai Nawabganj,88,Shibganj,07,Ward No-07,4480
465.,50,Rajshahi,70,Chapai Nawabganj,88,Shibganj,08,Ward No-08,4051
466.,50,Rajshahi,70,Chapai Nawabganj,88,Shibganj,09,Ward No-09,4619
467.,20,Chittagong,15,Chittagong,06,Bayejid Bostami Thana,01,Ward No-01,29209
468.,20,Chittagong,15,Chittagong,06,Bayejid Bostami Thana,02,Ward No-02,103314
469.,20,Chittagong,15,Chittagong,06,Bayejid Bostami Thana,03,Ward No-03,68794
470.,20,Chittagong,15,Chittagong,08,Banshkhali,01,Ward No-01,4810
471.,20,Chittagong,15,Chittagong,08,Banshkhali,02,Ward No-02,3156
472.,20,Chittagong,15,Chittagong,08,Banshkhali,03,Ward No-03,4567
473.,20,Chittagong,15,Chittagong,08,Banshkhali,04,Ward No-04,3534
474.,20,Chittagong,15,Chittagong,08,Banshkhali,05,Ward No-05,3661
475.,20,Chittagong,15,Chittagong,08,Banshkhali,06,Ward No-06,3981
476.,20,Chittagong,15,Chittagong,08,Banshkhali,07,Ward No-07,4769
477.,20,Chittagong,15,Chittagong,08,Banshkhali,08,Ward No-08,4336
478.,20,Chittagong,15,Chittagong,08,Banshkhali,09,Ward No-09,4096
479.,20,Chittagong,15,Chittagong,10,Bakalia Thana,17,Ward No-17,97145
480.,20,Chittagong,15,Chittagong,10,Bakalia Thana,18,Ward No-18,65869
481.,20,Chittagong,15,Chittagong,10,Bakalia Thana,19,Ward No-19,76302
482.,20,Chittagong,15,Chittagong,10,Bakalia Thana,35,Ward No-35 (Part),23387
483.,20,Chittagong,15,Chittagong,18,Chandanaish,01,Ward No-01,3799
484.,20,Chittagong,15,Chittagong,18,Chandanaish,02,Ward No-02,3502
485.,20,Chittagong,15,Chittagong,18,Chandanaish,03,Ward No-03,3105
486.,20,Chittagong,15,Chittagong,18,Chandanaish,04,Ward No-04,3055
487.,20,Chittagong,15,Chittagong,18,Chandanaish,05,Ward No-05,2878
488.,20,Chittagong,15,Chittagong,18,Chandanaish,06,Ward No-06,4927
489.,20,Chittagong,15,Chittagong,18,Chandanaish,07,Ward No-07,3712
490.,20,Chittagong,15,Chittagong,18,Chandanaish,08,Ward No-08,5965
491.,20,Chittagong,15,Chittagong,18,Chandanaish,09,Ward No-09,4305
492.,20,Chittagong,15,Chittagong,19,Chandgaon Thana,04,Ward No-04,107807
493.,20,Chittagong,15,Chittagong,19,Chandgaon Thana,05,Ward No-05,86491
494.,20,Chittagong,15,Chittagong,19,Chandgaon Thana,06,Ward No-06,62113
495.,20,Chittagong,15,Chittagong,20,Chittagong Port Thana,37,Ward No-37,41998
496.,20,Chittagong,15,Chittagong,20,Chittagong Port Thana,38,Ward No-38,59990
497.,20,Chittagong,15,Chittagong,20,Chittagong Port Thana,39,Ward No-39,106272
498.,20,Chittagong,15,Chittagong,28,Double Mooring Thana,23,Ward No-23,31175
499.,20,Chittagong,15,Chittagong,28,Double Mooring Thana,24,Ward No-24 (Part),78609
500.,20,Chittagong,15,Chittagong,28,Double Mooring Thana,27,Ward No-27,66755
501.,20,Chittagong,15,Chittagong,28,Double Mooring Thana,28,Ward No-28,50410
502.,20,Chittagong,15,Chittagong,28,Double Mooring Thana,29,Ward No-29,44348
503.,20,Chittagong,15,Chittagong,28,Double Mooring Thana,30,Ward No-30,45928
504.,20,Chittagong,15,Chittagong,28,Double Mooring Thana,36,Ward No-36,43929
505.,20,Chittagong,15,Chittagong,35,Halishahar Thana,11,Ward No-11 (Part),18246
506.,20,Chittagong,15,Chittagong,35,Halishahar Thana,24,Ward No-24(Part),29904
507.,20,Chittagong,15,Chittagong,35,Halishahar Thana,25,Ward No-25,50366
508.,20,Chittagong,15,Chittagong,35,Halishahar Thana,26,Ward No-26,52999
509.,20,Chittagong,15,Chittagong,41,Kotwali Thana,15,Ward No-15,51603
510.,20,Chittagong,15,Chittagong,41,Kotwali Thana,16,Ward No-16 (Part),49065
511.,20,Chittagong,15,Chittagong,41,Kotwali Thana,20,Ward No-20,32633
512.,20,Chittagong,15,Chittagong,41,Kotwali Thana,21,Ward No-21,40014
513.,20,Chittagong,15,Chittagong,41,Kotwali Thana,22,Ward No-22,35454
514.,20,Chittagong,15,Chittagong,41,Kotwali Thana,31,Ward No-31,17857
515.,20,Chittagong,15,Chittagong,41,Kotwali Thana,32,Ward No-32,24423
516.,20,Chittagong,15,Chittagong,41,Kotwali Thana,33,Ward No-33,26620
517.,20,Chittagong,15,Chittagong,41,Kotwali Thana,34,Ward No-34,34835
518.,20,Chittagong,15,Chittagong,41,Kotwali Thana,35,Ward No-35 (Part),7468
519.,20,Chittagong,15,Chittagong,43,Khulshi Thana,08,Ward No-08(Part),44585
520.,20,Chittagong,15,Chittagong,43,Khulshi Thana,09,Ward No-09,78313
521.,20,Chittagong,15,Chittagong,43,Khulshi Thana,13,Ward No-13,80390
522.,20,Chittagong,15,Chittagong,43,Khulshi Thana,14,Ward No-14,75335
523.,20,Chittagong,15,Chittagong,53,Mirsharai,01,Ward No-01,1390
524.,20,Chittagong,15,Chittagong,53,Mirsharai,02,Ward No-02,2573
525.,20,Chittagong,15,Chittagong,53,Mirsharai,03,Ward No-03,1572
526.,20,Chittagong,15,Chittagong,53,Mirsharai,04,Ward No-04,927
527.,20,Chittagong,15,Chittagong,53,Mirsharai,05,Ward No-05,1627
528.,20,Chittagong,15,Chittagong,53,Mirsharai,06,Ward No-06,1139
529.,20,Chittagong,15,Chittagong,53,Mirsharai,07,Ward No-07,1209
530.,20,Chittagong,15,Chittagong,53,Mirsharai,08,Ward No-08,639
531.,20,Chittagong,15,Chittagong,53,Mirsharai,09,Ward No-09,526
532.,20,Chittagong,15,Chittagong,53,Mirsharai,11,Ward No-01,471
533.,20,Chittagong,15,Chittagong,53,Mirsharai,12,Ward No-02,1684
534.,20,Chittagong,15,Chittagong,53,Mirsharai,13,Ward No-03,3154
535.,20,Chittagong,15,Chittagong,53,Mirsharai,14,Ward No-04,1073
536.,20,Chittagong,15,Chittagong,53,Mirsharai,15,Ward No-05,3591
537.,20,Chittagong,15,Chittagong,53,Mirsharai,16,Ward No-06,2116
538.,20,Chittagong,15,Chittagong,53,Mirsharai,17,Ward No-07,2075
539.,20,Chittagong,15,Chittagong,53,Mirsharai,18,Ward No-08,1219
540.,20,Chittagong,15,Chittagong,53,Mirsharai,19,Ward No-09,835
541.,20,Chittagong,15,Chittagong,55,Pahartali Thana,10,Ward No-10,41685
542.,20,Chittagong,15,Chittagong,55,Pahartali Thana,11,Ward No-11 (Part),75316
543.,20,Chittagong,15,Chittagong,55,Pahartali Thana,12,Ward No-12,73636
544.,20,Chittagong,15,Chittagong,57,Panchlaish Thana,07,Ward No-07,125517
545.,20,Chittagong,15,Chittagong,57,Panchlaish Thana,08,Ward No-08(Part),89471
546.,20,Chittagong,15,Chittagong,57,Panchlaish Thana,16,Ward No-16 (Part),4144
547.,20,Chittagong,15,Chittagong,61,Patiya,01,Ward No-01,5727
548.,20,Chittagong,15,Chittagong,61,Patiya,02,Ward No-02,5473
549.,20,Chittagong,15,Chittagong,61,Patiya,03,Ward No-03,5643
550.,20,Chittagong,15,Chittagong,61,Patiya,04,Ward No-04,6645
551.,20,Chittagong,15,Chittagong,61,Patiya,05,Ward No-05,5753
552.,20,Chittagong,15,Chittagong,61,Patiya,06,Ward No-06,4849
553.,20,Chittagong,15,Chittagong,61,Patiya,07,Ward No-07,7357
554.,20,Chittagong,15,Chittagong,61,Patiya,08,Ward No-08,7497
555.,20,Chittagong,15,Chittagong,61,Patiya,09,Ward No-09,6379
556.,20,Chittagong,15,Chittagong,65,Patenga Thana,40,Ward No-40,88593
557.,20,Chittagong,15,Chittagong,65,Patenga Thana,41,Ward No-41,44084
558.,20,Chittagong,15,Chittagong,70,Rangunia,01,Ward No-01,3329
559.,20,Chittagong,15,Chittagong,70,Rangunia,02,Ward No-02,2497
560.,20,Chittagong,15,Chittagong,70,Rangunia,03,Ward No-03,5625
561.,20,Chittagong,15,Chittagong,70,Rangunia,04,Ward No-04,2967
562.,20,Chittagong,15,Chittagong,70,Rangunia,05,Ward No-05,3019
563.,20,Chittagong,15,Chittagong,70,Rangunia,06,Ward No-06,3094
564.,20,Chittagong,15,Chittagong,70,Rangunia,07,Ward No-07,3971
565.,20,Chittagong,15,Chittagong,70,Rangunia,08,Ward No-08,4968
566.,20,Chittagong,15,Chittagong,70,Rangunia,09,Ward No-09,3171
567.,20,Chittagong,15,Chittagong,74,Raozan,01,Ward No-01,5324
568.,20,Chittagong,15,Chittagong,74,Raozan,02,Ward No-02,5937
569.,20,Chittagong,15,Chittagong,74,Raozan,03,Ward No-03,5222
570.,20,Chittagong,15,Chittagong,74,Raozan,04,Ward No-04,5048
571.,20,Chittagong,15,Chittagong,74,Raozan,05,Ward No-05,5186
572.,20,Chittagong,15,Chittagong,74,Raozan,06,Ward No-06,5752
573.,20,Chittagong,15,Chittagong,74,Raozan,07,Ward No-07,8221
574.,20,Chittagong,15,Chittagong,74,Raozan,08,Ward No-08,9782
575.,20,Chittagong,15,Chittagong,74,Raozan,09,Ward No-09,8676
576.,20,Chittagong,15,Chittagong,78,Sandwip,01,Ward No-01,376
577.,20,Chittagong,15,Chittagong,78,Sandwip,02,Ward No-02,1647
578.,20,Chittagong,15,Chittagong,78,Sandwip,03,Ward No-03,4269
579.,20,Chittagong,15,Chittagong,78,Sandwip,04,Ward No-04,6261
580.,20,Chittagong,15,Chittagong,78,Sandwip,05,Ward No-05,5023
581.,20,Chittagong,15,Chittagong,78,Sandwip,06,Ward No-06,5235
582.,20,Chittagong,15,Chittagong,78,Sandwip,07,Ward No-07,4211
583.,20,Chittagong,15,Chittagong,78,Sandwip,08,Ward No-08,8087
584.,20,Chittagong,15,Chittagong,78,Sandwip,09,Ward No-09,6256
585.,20,Chittagong,15,Chittagong,82,Satkania,01,Ward No-01,5391
586.,20,Chittagong,15,Chittagong,82,Satkania,02,Ward No-02,6654
587.,20,Chittagong,15,Chittagong,82,Satkania,03,Ward No-03,4299
588.,20,Chittagong,15,Chittagong,82,Satkania,04,Ward No-04,3897
589.,20,Chittagong,15,Chittagong,82,Satkania,05,Ward No-05,3260
590.,20,Chittagong,15,Chittagong,82,Satkania,06,Ward No-06,4529
591.,20,Chittagong,15,Chittagong,82,Satkania,07,Ward No-07,5789
592.,20,Chittagong,15,Chittagong,82,Satkania,08,Ward No-08,4468
593.,20,Chittagong,15,Chittagong,82,Satkania,09,Ward No-09,6714
594.,20,Chittagong,15,Chittagong,86,Sitakunda,01,Ward No-01,4099
595.,20,Chittagong,15,Chittagong,86,Sitakunda,02,Ward No-02,5440
596.,20,Chittagong,15,Chittagong,86,Sitakunda,03,Ward No-03,5561
597.,20,Chittagong,15,Chittagong,86,Sitakunda,04,Ward No-04,5826
598.,20,Chittagong,15,Chittagong,86,Sitakunda,05,Ward No-05,5400
599.,20,Chittagong,15,Chittagong,86,Sitakunda,06,Ward No-06,4033
600.,20,Chittagong,15,Chittagong,86,Sitakunda,07,Ward No-07,6388
601.,20,Chittagong,15,Chittagong,86,Sitakunda,08,Ward No-08,3712
602.,20,Chittagong,15,Chittagong,86,Sitakunda,09,Ward No-09,3096
603.,40,Khulna,18,Chuadanga,07,Alamdanga,01,Ward No-01,3971
604.,40,Khulna,18,Chuadanga,07,Alamdanga,02,Ward No-02,4055
605.,40,Khulna,18,Chuadanga,07,Alamdanga,03,Ward No-03,3049
606.,40,Khulna,18,Chuadanga,07,Alamdanga,04,Ward No-04,4431
607.,40,Khulna,18,Chuadanga,07,Alamdanga,05,Ward No-05,4027
608.,40,Khulna,18,Chuadanga,07,Alamdanga,06,Ward No-06,3992
609.,40,Khulna,18,Chuadanga,07,Alamdanga,07,Ward No-07,3185
610.,40,Khulna,18,Chuadanga,07,Alamdanga,08,Ward No-08,2536
611.,40,Khulna,18,Chuadanga,07,Alamdanga,09,Ward No-09,2802
612.,40,Khulna,18,Chuadanga,23,Chuadanga Sadar,01,Ward No-01,10804
613.,40,Khulna,18,Chuadanga,23,Chuadanga Sadar,02,Ward No-02,10812
614.,40,Khulna,18,Chuadanga,23,Chuadanga Sadar,03,Ward No-03,7963
615.,40,Khulna,18,Chuadanga,23,Chuadanga Sadar,04,Ward No-04,6771
616.,40,Khulna,18,Chuadanga,23,Chuadanga Sadar,05,Ward No-05,8948
617.,40,Khulna,18,Chuadanga,23,Chuadanga Sadar,06,Ward No-06,10682
618.,40,Khulna,18,Chuadanga,23,Chuadanga Sadar,07,Ward No-07,10877
619.,40,Khulna,18,Chuadanga,23,Chuadanga Sadar,08,Ward No-08,9605
620.,40,Khulna,18,Chuadanga,23,Chuadanga Sadar,09,Ward No-09,9324
621.,40,Khulna,18,Chuadanga,31,Damurhuda,01,Ward No-01,3636
622.,40,Khulna,18,Chuadanga,31,Damurhuda,02,Ward No-02,4206
623.,40,Khulna,18,Chuadanga,31,Damurhuda,03,Ward No-03,3628
624.,40,Khulna,18,Chuadanga,31,Damurhuda,04,Ward No-04,3594
625.,40,Khulna,18,Chuadanga,31,Damurhuda,05,Ward No-05,3708
626.,40,Khulna,18,Chuadanga,31,Damurhuda,06,Ward No-06,3711
627.,40,Khulna,18,Chuadanga,31,Damurhuda,07,Ward No-07,3063
628.,40,Khulna,18,Chuadanga,31,Damurhuda,08,Ward No-08,4288
629.,40,Khulna,18,Chuadanga,31,Damurhuda,09,Ward No-09,3562
630.,40,Khulna,18,Chuadanga,55,Jiban Nagar,01,Ward No-01,1365
631.,40,Khulna,18,Chuadanga,55,Jiban Nagar,02,Ward No-02,2755
632.,40,Khulna,18,Chuadanga,55,Jiban Nagar,03,Ward No-03,3019
633.,40,Khulna,18,Chuadanga,55,Jiban Nagar,04,Ward No-04,2848
634.,40,Khulna,18,Chuadanga,55,Jiban Nagar,05,Ward No-05,2731
635.,40,Khulna,18,Chuadanga,55,Jiban Nagar,06,Ward No-06,2472
636.,40,Khulna,18,Chuadanga,55,Jiban Nagar,07,Ward No-07,2616
637.,40,Khulna,18,Chuadanga,55,Jiban Nagar,08,Ward No-08,4475
638.,40,Khulna,18,Chuadanga,55,Jiban Nagar,09,Ward No-09,3237
639.,20,Chittagong,19,Comilla,09,Barura,01,Ward No-01,4291
640.,20,Chittagong,19,Comilla,09,Barura,02,Ward No-02,5321
641.,20,Chittagong,19,Comilla,09,Barura,03,Ward No-03,7840
642.,20,Chittagong,19,Comilla,09,Barura,04,Ward No-04,5387
643.,20,Chittagong,19,Comilla,09,Barura,05,Ward No-05,5882
644.,20,Chittagong,19,Comilla,09,Barura,06,Ward No-06,6223
645.,20,Chittagong,19,Comilla,09,Barura,07,Ward No-07,4552
646.,20,Chittagong,19,Comilla,09,Barura,08,Ward No-08,5193
647.,20,Chittagong,19,Comilla,09,Barura,09,Ward No-09,4437
648.,20,Chittagong,19,Comilla,27,Chandina,01,Ward No-01,7287
649.,20,Chittagong,19,Comilla,27,Chandina,02,Ward No-02,4769
650.,20,Chittagong,19,Comilla,27,Chandina,03,Ward No-03,4110
651.,20,Chittagong,19,Comilla,27,Chandina,04,Ward No-04,7868
652.,20,Chittagong,19,Comilla,27,Chandina,05,Ward No-05,6429
653.,20,Chittagong,19,Comilla,27,Chandina,06,Ward No-06,5045
654.,20,Chittagong,19,Comilla,27,Chandina,07,Ward No-07,5634
655.,20,Chittagong,19,Comilla,27,Chandina,08,Ward No-08,2419
656.,20,Chittagong,19,Comilla,27,Chandina,09,Ward No-09,3262
657.,20,Chittagong,19,Comilla,31,Chauddagram,01,Ward No-01,2948
658.,20,Chittagong,19,Comilla,31,Chauddagram,02,Ward No-02,3207
659.,20,Chittagong,19,Comilla,31,Chauddagram,03,Ward No-03,4113
660.,20,Chittagong,19,Comilla,31,Chauddagram,04,Ward No-04,3312
661.,20,Chittagong,19,Comilla,31,Chauddagram,05,Ward No-05,2488
662.,20,Chittagong,19,Comilla,31,Chauddagram,06,Ward No-06,6243
663.,20,Chittagong,19,Comilla,31,Chauddagram,07,Ward No-07,5942
664.,20,Chittagong,19,Comilla,31,Chauddagram,08,Ward No-08,5652
665.,20,Chittagong,19,Comilla,31,Chauddagram,09,Ward No-09,4412
666.,20,Chittagong,19,Comilla,33,Comilla Sadar Dakshin,01,Ward No-01,9099
667.,20,Chittagong,19,Comilla,33,Comilla Sadar Dakshin,02,Ward No-02,5014
668.,20,Chittagong,19,Comilla,33,Comilla Sadar Dakshin,03,Ward No-03,7049
669.,20,Chittagong,19,Comilla,33,Comilla Sadar Dakshin,04,Ward No-04,8603
670.,20,Chittagong,19,Comilla,33,Comilla Sadar Dakshin,05,Ward No-05,10358
671.,20,Chittagong,19,Comilla,33,Comilla Sadar Dakshin,06,Ward No-06,23010
672.,20,Chittagong,19,Comilla,33,Comilla Sadar Dakshin,07,Ward No-07,15812
673.,20,Chittagong,19,Comilla,33,Comilla Sadar Dakshin,08,Ward No-08,8109
674.,20,Chittagong,19,Comilla,33,Comilla Sadar Dakshin,09,Ward No-09,16656
675.,20,Chittagong,19,Comilla,36,Daudkandi,01,Ward No-01,3439
676.,20,Chittagong,19,Comilla,36,Daudkandi,02,Ward No-02,3098
677.,20,Chittagong,19,Comilla,36,Daudkandi,03,Ward No-03,3813
678.,20,Chittagong,19,Comilla,36,Daudkandi,04,Ward No-04,9844
679.,20,Chittagong,19,Comilla,36,Daudkandi,05,Ward No-05,6418
680.,20,Chittagong,19,Comilla,36,Daudkandi,06,Ward No-06,5741
681.,20,Chittagong,19,Comilla,36,Daudkandi,07,Ward No-07,5854
682.,20,Chittagong,19,Comilla,36,Daudkandi,08,Ward No-08,4740
683.,20,Chittagong,19,Comilla,36,Daudkandi,09,Ward No-09,3309
684.,20,Chittagong,19,Comilla,40,Debidwar,01,Ward No-01,2999
685.,20,Chittagong,19,Comilla,40,Debidwar,02,Ward No-02,9212
686.,20,Chittagong,19,Comilla,40,Debidwar,03,Ward No-03,4044
687.,20,Chittagong,19,Comilla,40,Debidwar,04,Ward No-04,5418
